seatId,sectionId,rowNumber,seatNumber,seatType,status,version
SEC_STD01_B_R48_S58,SEC_STD01_B,48,R48-S58,STANDARD,AVAILABLE,0
SEC_STD01_B_R48_S59,SEC_STD01_B,48,R48-S59,STANDARD,AVAILABLE,0
SEC_STD01_B_R48_S60,SEC_STD01_B,48,R48-S60,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S01,SEC_STD01_B,49,R49-S01,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S02,SEC_STD01_B,49,R49-S02,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S03,SEC_STD01_B,49,R49-S03,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S04,SEC_STD01_B,49,R49-S04,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S05,SEC_STD01_B,49,R49-S05,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S06,SEC_STD01_B,49,R49-S06,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S07,SEC_STD01_B,49,R49-S07,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S08,SEC_STD01_B,49,R49-S08,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S09,SEC_STD01_B,49,R49-S09,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S10,SEC_STD01_B,49,R49-S10,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S11,SEC_STD01_B,49,R49-S11,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S12,SEC_STD01_B,49,R49-S12,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S13,SEC_STD01_B,49,R49-S13,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S14,SEC_STD01_B,49,R49-S14,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S15,SEC_STD01_B,49,R49-S15,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S16,SEC_STD01_B,49,R49-S16,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S17,SEC_STD01_B,49,R49-S17,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S18,SEC_STD01_B,49,R49-S18,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S19,SEC_STD01_B,49,R49-S19,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S20,SEC_STD01_B,49,R49-S20,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S21,SEC_STD01_B,49,R49-S21,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S22,SEC_STD01_B,49,R49-S22,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S23,SEC_STD01_B,49,R49-S23,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S24,SEC_STD01_B,49,R49-S24,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S25,SEC_STD01_B,49,R49-S25,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S26,SEC_STD01_B,49,R49-S26,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S27,SEC_STD01_B,49,R49-S27,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S28,SEC_STD01_B,49,R49-S28,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S29,SEC_STD01_B,49,R49-S29,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S30,SEC_STD01_B,49,R49-S30,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S31,SEC_STD01_B,49,R49-S31,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S32,SEC_STD01_B,49,R49-S32,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S33,SEC_STD01_B,49,R49-S33,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S34,SEC_STD01_B,49,R49-S34,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S35,SEC_STD01_B,49,R49-S35,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S36,SEC_STD01_B,49,R49-S36,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S37,SEC_STD01_B,49,R49-S37,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S38,SEC_STD01_B,49,R49-S38,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S39,SEC_STD01_B,49,R49-S39,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S40,SEC_STD01_B,49,R49-S40,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S41,SEC_STD01_B,49,R49-S41,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S42,SEC_STD01_B,49,R49-S42,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S43,SEC_STD01_B,49,R49-S43,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S44,SEC_STD01_B,49,R49-S44,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S45,SEC_STD01_B,49,R49-S45,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S46,SEC_STD01_B,49,R49-S46,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S47,SEC_STD01_B,49,R49-S47,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S48,SEC_STD01_B,49,R49-S48,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S49,SEC_STD01_B,49,R49-S49,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S50,SEC_STD01_B,49,R49-S50,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S51,SEC_STD01_B,49,R49-S51,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S52,SEC_STD01_B,49,R49-S52,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S53,SEC_STD01_B,49,R49-S53,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S54,SEC_STD01_B,49,R49-S54,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S55,SEC_STD01_B,49,R49-S55,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S56,SEC_STD01_B,49,R49-S56,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S57,SEC_STD01_B,49,R49-S57,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S58,SEC_STD01_B,49,R49-S58,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S59,SEC_STD01_B,49,R49-S59,STANDARD,AVAILABLE,0
SEC_STD01_B_R49_S60,SEC_STD01_B,49,R49-S60,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S01,SEC_STD01_B,50,R50-S01,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S02,SEC_STD01_B,50,R50-S02,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S03,SEC_STD01_B,50,R50-S03,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S04,SEC_STD01_B,50,R50-S04,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S05,SEC_STD01_B,50,R50-S05,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S06,SEC_STD01_B,50,R50-S06,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S07,SEC_STD01_B,50,R50-S07,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S08,SEC_STD01_B,50,R50-S08,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S09,SEC_STD01_B,50,R50-S09,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S10,SEC_STD01_B,50,R50-S10,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S11,SEC_STD01_B,50,R50-S11,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S12,SEC_STD01_B,50,R50-S12,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S13,SEC_STD01_B,50,R50-S13,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S14,SEC_STD01_B,50,R50-S14,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S15,SEC_STD01_B,50,R50-S15,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S16,SEC_STD01_B,50,R50-S16,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S17,SEC_STD01_B,50,R50-S17,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S18,SEC_STD01_B,50,R50-S18,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S19,SEC_STD01_B,50,R50-S19,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S20,SEC_STD01_B,50,R50-S20,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S21,SEC_STD01_B,50,R50-S21,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S22,SEC_STD01_B,50,R50-S22,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S23,SEC_STD01_B,50,R50-S23,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S24,SEC_STD01_B,50,R50-S24,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S25,SEC_STD01_B,50,R50-S25,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S26,SEC_STD01_B,50,R50-S26,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S27,SEC_STD01_B,50,R50-S27,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S28,SEC_STD01_B,50,R50-S28,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S29,SEC_STD01_B,50,R50-S29,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S30,SEC_STD01_B,50,R50-S30,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S31,SEC_STD01_B,50,R50-S31,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S32,SEC_STD01_B,50,R50-S32,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S33,SEC_STD01_B,50,R50-S33,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S34,SEC_STD01_B,50,R50-S34,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S35,SEC_STD01_B,50,R50-S35,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S36,SEC_STD01_B,50,R50-S36,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S37,SEC_STD01_B,50,R50-S37,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S38,SEC_STD01_B,50,R50-S38,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S39,SEC_STD01_B,50,R50-S39,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S40,SEC_STD01_B,50,R50-S40,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S41,SEC_STD01_B,50,R50-S41,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S42,SEC_STD01_B,50,R50-S42,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S43,SEC_STD01_B,50,R50-S43,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S44,SEC_STD01_B,50,R50-S44,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S45,SEC_STD01_B,50,R50-S45,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S46,SEC_STD01_B,50,R50-S46,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S47,SEC_STD01_B,50,R50-S47,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S48,SEC_STD01_B,50,R50-S48,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S49,SEC_STD01_B,50,R50-S49,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S50,SEC_STD01_B,50,R50-S50,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S51,SEC_STD01_B,50,R50-S51,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S52,SEC_STD01_B,50,R50-S52,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S53,SEC_STD01_B,50,R50-S53,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S54,SEC_STD01_B,50,R50-S54,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S55,SEC_STD01_B,50,R50-S55,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S56,SEC_STD01_B,50,R50-S56,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S57,SEC_STD01_B,50,R50-S57,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S58,SEC_STD01_B,50,R50-S58,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S59,SEC_STD01_B,50,R50-S59,STANDARD,AVAILABLE,0
SEC_STD01_B_R50_S60,SEC_STD01_B,50,R50-S60,STANDARD,AVAILABLE,0
SEC_STD01_C_R01_S01,SEC_STD01_C,1,R01-S01,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S02,SEC_STD01_C,1,R01-S02,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S03,SEC_STD01_C,1,R01-S03,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S04,SEC_STD01_C,1,R01-S04,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S05,SEC_STD01_C,1,R01-S05,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S06,SEC_STD01_C,1,R01-S06,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S07,SEC_STD01_C,1,R01-S07,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S08,SEC_STD01_C,1,R01-S08,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S09,SEC_STD01_C,1,R01-S09,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S10,SEC_STD01_C,1,R01-S10,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S11,SEC_STD01_C,1,R01-S11,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S12,SEC_STD01_C,1,R01-S12,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S13,SEC_STD01_C,1,R01-S13,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S14,SEC_STD01_C,1,R01-S14,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S15,SEC_STD01_C,1,R01-S15,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S16,SEC_STD01_C,1,R01-S16,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S17,SEC_STD01_C,1,R01-S17,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S18,SEC_STD01_C,1,R01-S18,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S19,SEC_STD01_C,1,R01-S19,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S20,SEC_STD01_C,1,R01-S20,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S21,SEC_STD01_C,1,R01-S21,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S22,SEC_STD01_C,1,R01-S22,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S23,SEC_STD01_C,1,R01-S23,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S24,SEC_STD01_C,1,R01-S24,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S25,SEC_STD01_C,1,R01-S25,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S26,SEC_STD01_C,1,R01-S26,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S27,SEC_STD01_C,1,R01-S27,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S28,SEC_STD01_C,1,R01-S28,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S29,SEC_STD01_C,1,R01-S29,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S30,SEC_STD01_C,1,R01-S30,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S31,SEC_STD01_C,1,R01-S31,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S32,SEC_STD01_C,1,R01-S32,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S33,SEC_STD01_C,1,R01-S33,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S34,SEC_STD01_C,1,R01-S34,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S35,SEC_STD01_C,1,R01-S35,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S36,SEC_STD01_C,1,R01-S36,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S37,SEC_STD01_C,1,R01-S37,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S38,SEC_STD01_C,1,R01-S38,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S39,SEC_STD01_C,1,R01-S39,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S40,SEC_STD01_C,1,R01-S40,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S41,SEC_STD01_C,1,R01-S41,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S42,SEC_STD01_C,1,R01-S42,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S43,SEC_STD01_C,1,R01-S43,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S44,SEC_STD01_C,1,R01-S44,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S45,SEC_STD01_C,1,R01-S45,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S46,SEC_STD01_C,1,R01-S46,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S47,SEC_STD01_C,1,R01-S47,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S48,SEC_STD01_C,1,R01-S48,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S49,SEC_STD01_C,1,R01-S49,ECONOMY,AVAILABLE,0
SEC_STD01_C_R01_S50,SEC_STD01_C,1,R01-S50,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S01,SEC_STD01_C,2,R02-S01,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S02,SEC_STD01_C,2,R02-S02,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S03,SEC_STD01_C,2,R02-S03,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S04,SEC_STD01_C,2,R02-S04,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S05,SEC_STD01_C,2,R02-S05,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S06,SEC_STD01_C,2,R02-S06,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S07,SEC_STD01_C,2,R02-S07,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S08,SEC_STD01_C,2,R02-S08,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S09,SEC_STD01_C,2,R02-S09,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S10,SEC_STD01_C,2,R02-S10,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S11,SEC_STD01_C,2,R02-S11,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S12,SEC_STD01_C,2,R02-S12,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S13,SEC_STD01_C,2,R02-S13,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S14,SEC_STD01_C,2,R02-S14,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S15,SEC_STD01_C,2,R02-S15,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S16,SEC_STD01_C,2,R02-S16,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S17,SEC_STD01_C,2,R02-S17,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S18,SEC_STD01_C,2,R02-S18,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S19,SEC_STD01_C,2,R02-S19,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S20,SEC_STD01_C,2,R02-S20,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S21,SEC_STD01_C,2,R02-S21,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S22,SEC_STD01_C,2,R02-S22,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S23,SEC_STD01_C,2,R02-S23,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S24,SEC_STD01_C,2,R02-S24,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S25,SEC_STD01_C,2,R02-S25,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S26,SEC_STD01_C,2,R02-S26,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S27,SEC_STD01_C,2,R02-S27,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S28,SEC_STD01_C,2,R02-S28,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S29,SEC_STD01_C,2,R02-S29,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S30,SEC_STD01_C,2,R02-S30,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S31,SEC_STD01_C,2,R02-S31,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S32,SEC_STD01_C,2,R02-S32,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S33,SEC_STD01_C,2,R02-S33,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S34,SEC_STD01_C,2,R02-S34,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S35,SEC_STD01_C,2,R02-S35,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S36,SEC_STD01_C,2,R02-S36,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S37,SEC_STD01_C,2,R02-S37,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S38,SEC_STD01_C,2,R02-S38,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S39,SEC_STD01_C,2,R02-S39,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S40,SEC_STD01_C,2,R02-S40,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S41,SEC_STD01_C,2,R02-S41,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S42,SEC_STD01_C,2,R02-S42,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S43,SEC_STD01_C,2,R02-S43,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S44,SEC_STD01_C,2,R02-S44,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S45,SEC_STD01_C,2,R02-S45,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S46,SEC_STD01_C,2,R02-S46,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S47,SEC_STD01_C,2,R02-S47,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S48,SEC_STD01_C,2,R02-S48,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S49,SEC_STD01_C,2,R02-S49,ECONOMY,AVAILABLE,0
SEC_STD01_C_R02_S50,SEC_STD01_C,2,R02-S50,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S01,SEC_STD01_C,3,R03-S01,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S02,SEC_STD01_C,3,R03-S02,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S03,SEC_STD01_C,3,R03-S03,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S04,SEC_STD01_C,3,R03-S04,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S05,SEC_STD01_C,3,R03-S05,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S06,SEC_STD01_C,3,R03-S06,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S07,SEC_STD01_C,3,R03-S07,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S08,SEC_STD01_C,3,R03-S08,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S09,SEC_STD01_C,3,R03-S09,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S10,SEC_STD01_C,3,R03-S10,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S11,SEC_STD01_C,3,R03-S11,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S12,SEC_STD01_C,3,R03-S12,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S13,SEC_STD01_C,3,R03-S13,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S14,SEC_STD01_C,3,R03-S14,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S15,SEC_STD01_C,3,R03-S15,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S16,SEC_STD01_C,3,R03-S16,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S17,SEC_STD01_C,3,R03-S17,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S18,SEC_STD01_C,3,R03-S18,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S19,SEC_STD01_C,3,R03-S19,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S20,SEC_STD01_C,3,R03-S20,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S21,SEC_STD01_C,3,R03-S21,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S22,SEC_STD01_C,3,R03-S22,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S23,SEC_STD01_C,3,R03-S23,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S24,SEC_STD01_C,3,R03-S24,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S25,SEC_STD01_C,3,R03-S25,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S26,SEC_STD01_C,3,R03-S26,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S27,SEC_STD01_C,3,R03-S27,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S28,SEC_STD01_C,3,R03-S28,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S29,SEC_STD01_C,3,R03-S29,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S30,SEC_STD01_C,3,R03-S30,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S31,SEC_STD01_C,3,R03-S31,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S32,SEC_STD01_C,3,R03-S32,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S33,SEC_STD01_C,3,R03-S33,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S34,SEC_STD01_C,3,R03-S34,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S35,SEC_STD01_C,3,R03-S35,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S36,SEC_STD01_C,3,R03-S36,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S37,SEC_STD01_C,3,R03-S37,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S38,SEC_STD01_C,3,R03-S38,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S39,SEC_STD01_C,3,R03-S39,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S40,SEC_STD01_C,3,R03-S40,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S41,SEC_STD01_C,3,R03-S41,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S42,SEC_STD01_C,3,R03-S42,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S43,SEC_STD01_C,3,R03-S43,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S44,SEC_STD01_C,3,R03-S44,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S45,SEC_STD01_C,3,R03-S45,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S46,SEC_STD01_C,3,R03-S46,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S47,SEC_STD01_C,3,R03-S47,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S48,SEC_STD01_C,3,R03-S48,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S49,SEC_STD01_C,3,R03-S49,ECONOMY,AVAILABLE,0
SEC_STD01_C_R03_S50,SEC_STD01_C,3,R03-S50,ECONOMY,AVAILABLE,0
SEC_STD01_C_R04_S01,SEC_STD01_C,4,R04-S01,ECONOMY,AVAILABLE,0
SEC_STD01_C_R04_S02,SEC_STD01_C,4,R04-S02,ECONOMY,AVAILABLE,0
SEC_STD01_C_R04_S03,SEC_STD01_C,4,R04-S03,ECONOMY,AVAILABLE,0
